paper_id	area_id
0779	04
0780	01
0781	09
0782	07
0783	03
0784	07
0785	06
0786	01
0787	10
0788	12
0789	03
0079	01
0790	07
0791	03
0792	03
0793	10
0794	05
0796	01
0797	10
0799	07
0080	07
0800	03
0801	01
0803	06
0804	08
0805	04
0806	05
0808	10
0809	03
0081	01
0810	07
0811	10
0813	02
0815	07
0817	03
0818	07
0082	07
0820	06
0821	03
0822	09
0823	02
0824	01
0825	12
0826	07
0827	07
0828	09
0829	08
0083	01
0831	12
0832	05
0833	03
0834	04
0835	06
0836	01
0837	03
0838	04
0839	07
0084	01
0840	03
0841	05
0842	01
0844	03
0845	10
0846	04
0847	07
0849	06
0085	01
0850	05
0851	05
0852	01
0854	02
0856	05
0857	11
0858	08
0086	03
0862	04
0863	02
0864	07
0866	06
0867	07
0869	05
0087	06
0871	01
0876	07
0877	07
0878	02
0879	06
0088	07
0880	07
0881	05
0882	06
0883	01
0884	07
0885	05
0886	03
0887	01
0089	05
0890	07
0891	07
0892	07
0893	06
0894	01
0895	05
0897	05
0898	05
0899	03
0090	07
0900	09
0901	04
0902	07
0903	07
0905	02
0906	01
0091	05
0910	08
0911	03
0912	02
0914	07
0915	05
0917	07
0918	05
0919	02
0092	01
0920	07
0921	02
0922	05
0924	08
0925	07
0926	02
0927	01
0929	06
0093	07
0930	02
0931	06
0932	06
0933	03
0934	06
0935	03
0936	01
0937	12
0939	04
0094	08
0940	06
0942	01
0943	01
0944	07
0945	01
0946	04
0948	09
0095	07
0950	06
0951	10
0952	04
0953	04
0954	06
0956	03
0957	09
0959	02
0096	09
0960	03
0961	11
0962	05
0964	03
0965	07
0968	07
0097	02
0970	07
0971	03
0973	01
0974	03
0976	07
0977	07
0098	03
0981	11
0982	06
0984	01
0985	12
0986	01
0987	02
0988	01
0989	03
0099	01
0992	02
0994	03
0995	12
0997	01
0032	04
