paper_id	area_id
0001	06
0002	05
0003	05
0004	09
0005	10
0006	07
0007	08
0008	04
0009	07
0010	05
0011	13
0012	02
0013	08
0014	05
0015	08
0016	04
0017	10
0018	03
0019	05
0020	06
0021	12
0022	11
0023	08
0024	08
0025	04
0026	13
0027	05
0028	10
0029	05
0030	08
0031	07
0032	06
0033	04
0034	04
0035	05
0036	13
0037	08
0038	05
0039	05
0040	03
0041	05
0042	05
0043	06
0044	05
0045	06
0046	07
0047	10
0048	07
0049	03
0050	12
0051	13
0052	07
0053	06
0054	10
0055	07
0056	04
0057	06
0058	11
0059	12
0060	10
0061	05
0062	06
0063	04
0064	04
0065	05
0066	05
0067	05
0068	08
0069	05
0070	08
0071	05
0072	06
0073	01
0074	05
0075	07
0076	10
0077	07
0078	05
0079	10
0080	12
0081	05
0082	03
0083	06
0084	11
0085	06
0086	11
0087	05
0088	04
0089	02
0090	03
0091	03
0092	04
0093	07
0094	04
0095	05
0096	05
0097	05
0098	05
0099	10
0100	01
0101	10
0102	09
0103	05
0104	07
0105	07
0106	05
0107	09
0108	06
0109	06
0110	07
0111	03
0112	07
0113	05
0114	03
0115	06
0116	07
0117	08
0118	05
0119	10
0120	03
0121	12
0122	08
0123	05
0124	06
0125	06
0126	04
0127	08
0128	06
0129	06
0130	03
0131	07
0132	05
0133	07
0134	09
0135	04
0136	05
0137	06
0138	10
0139	04
0140	05
0141	03
0142	04
0143	09
0144	04
0145	09
0146	03
0147	06
0148	09
0149	05
0150	03
0151	04
0152	07
0153	06
0154	05
0155	04
0156	01
0157	05
0158	06
0159	06
0160	13
0161	08
0162	06
0163	13
0164	13
0165	08
0166	05
0167	05
0168	05
0169	08
0170	05
0171	08
0172	08
0173	07
0174	05
0175	12
0176	05
0177	07
0178	09
0179	05
0180	05
0181	10
0182	13
0183	08
0184	05
0185	02
0186	07
0187	08
0188	04
0189	13
0190	13
0191	06
0192	04
0193	09
0194	07
0195	05
0196	05
0197	08
0198	07
0199	08
0200	11
0201	07
0202	06
0203	07
0204	13
0205	07
0206	08
0207	10
0208	05
0209	10
0210	04
0211	01
0212	11
0213	02
0214	03
0215	07
0216	07
0217	12
0218	12
0219	04
0220	05
0221	09
0222	03
0223	08
0224	04
0225	07
0226	10
0227	05
0228	05
0229	07
0230	05
0231	05
0232	03
0233	07
0234	04
0235	11
0236	06
0237	05
0238	05
0239	11
0240	11
0241	05
0242	07
0243	09
0244	06
0245	07
0246	13
0247	06
0248	11
0249	08
0250	04
0251	07
0252	08
0253	10
0254	08
0255	01
0256	04
0257	07
0258	07
0259	07
0260	08
0261	07
0262	07
0263	03
0264	07
0265	01
0266	11
0267	04
0268	07
0269	08
0270	04
0271	05
0272	07
0273	08
0274	05
0275	01
0276	11
0277	07
0278	04
0279	08
0280	08
0281	08
0282	06
0283	06
0284	01
0285	08
0286	12
0287	10
0288	07
0289	04
0290	01
0291	08
0292	11
0293	06
0294	07
0295	07
0296	12
0297	05
0298	06
0299	08
0300	12
0301	07
0302	06
0303	01
0304	10
0305	12
0306	06
0307	05
0308	02
0309	07
0310	07
0311	05
0312	08
0313	02
0314	03
0315	01
0316	05
0317	07
0318	06
0319	05
0320	04
0321	07
0322	07
0323	03
0324	11
0325	07
0326	09
0327	11
0328	11
0329	12
0330	12
0331	04
0332	08
0333	08
0334	07
0335	12
0336	04
0337	08
0338	07
0339	05
0340	08
0341	07
0342	08
0343	08
0344	07
0345	11
0346	01
0347	10
0348	05
0349	07
0350	02
0351	05
0352	11
0353	12
0354	04
0355	04
0356	13
0357	13
0358	13
0359	08
0360	11
0361	04
0362	08
0363	11
0364	08
0365	08
0366	12
0367	07
0368	08
0369	13
