paper_id	area_id
0027	05
0028	02
0029	04
0030	08
0031	01
0033	09
0034	09
0035	02
0036	02
0037	03
0038	05
0039	06
0040	10
0041	08
0042	01
0043	07
0044	06
0045	02
0046	01
0047	03
0048	05
0049	04
0050	01
0051	05
0052	05
0054	01
0055	02
0056	05
0057	07
0058	01
0059	01
0066	07
0067	03
0068	05
0069	05
0070	02
0071	10
0072	02
0073	03
0074	03
0075	03
0076	01
0077	07
0078	11
0079	09
0080	11
0081	09
0082	01
0084	06
0085	02
0086	09
0087	10
0089	11
0090	05
0091	07
0092	06
0093	01
0094	08
0095	01
0096	09
0097	09
0098	07
0099	09
0100	09
0101	05
0102	01
0103	10
0104	04
0106	02
0107	10
0108	10
0109	09
0110	07
0111	08
0112	06
0113	11
0114	08
0115	01
0116	10
0117	09
0118	10
0119	02
0120	05
0121	07
0122	04
0123	02
0124	05
0125	07
0126	09
0127	01
0128	08
0129	01
0130	09
0132	02
0133	07
0134	06
0135	03
0136	01
0137	09
0138	07
0139	09
0140	08
0141	10
0142	08
0143	05
0144	05
0145	07
0146	07
0147	10
0148	10
0149	02
0150	05
0152	02
0153	01
0154	06
0155	07
0156	06
0157	06
0158	01
0159	06
0160	05
0161	02
0162	07
0163	05
0164	05
0165	07
0166	05
0167	07
0168	05
0169	10
0170	10
0171	05
0172	03
0173	10
0174	06
0175	05
0177	05
0178	05
0179	11
0180	11
0181	09
0182	07
0183	01
0184	05
0185	02
0186	01
0187	08
0188	10
0189	07
0190	01
0191	07
0192	06
0193	06
0194	05
0196	05
0197	07
0198	06
0200	08
0201	08
0202	09
0203	09
0204	04
0205	03
0206	09
0207	07
0208	01
0210	07
0211	05
0212	02
0213	10
0214	07
0215	07
0216	05
0217	10
0218	09
0219	06
0221	02
0222	09
0223	05
0224	10
0225	05
0226	10
0227	02
0228	06
0229	09
0230	10
0231	02
0233	10
0234	09
0235	08
0236	02
0237	07
0238	10
0239	08
0240	02
0241	03
0242	10
0243	07
0244	08
0245	02
0246	01
0247	01
0248	05
0249	08
0250	05
0251	03
0252	10
0253	02
0254	07
0255	01
0256	07
0257	05
0258	05
0259	04
0260	09
0261	07
0264	07
0265	09
0266	09
0267	06
0268	08
0269	10
0270	04
0271	01
0272	04
0273	01
0274	05
0275	02
0276	02
0277	08
0278	07
0279	10
0280	05
0281	07
0282	11
0283	03
0284	01
0285	07
0286	10
0287	07
0288	08
0289	04
0290	09
0291	10
0292	08
0293	06
0294	07
0295	07
0297	05
0298	09
0299	10
0300	07
0301	07
0302	02
0303	06
0304	02
0305	07
0306	07
0307	03
0308	07
0309	09
0310	08
0311	11
0312	06
0313	10
0314	08
0315	01
0316	08
0317	09
0318	07
0320	07
0321	01
0322	06
0323	09
0324	02
0325	05
0327	01
0328	06
0329	01
0330	05
0331	05
0332	09
0333	11
0334	07
0335	09
0336	01
0337	07
0338	10
0339	05
0340	02
0341	07
0342	10
0343	09
0344	04
0346	01
0348	05
0349	08
0350	09
0351	09
0352	07
0353	05
0354	11
0355	07
0356	09
0357	10
0358	06
0359	05
0360	07
0361	09
0362	09
0363	10
0364	07
0365	07
0366	07
0367	01
0368	05
0370	03
0371	11
0372	08
0373	05
0374	09
0375	10
0376	05
0377	05
0378	01
0379	10
0381	01
0382	09
0383	08
0384	09
0385	10
0386	05
0387	11
0389	08
0390	02
0391	07
0392	05
0393	01
0394	04
0395	05
0396	10
0397	01
0398	09
0400	06
0401	04
0402	07
0403	09
0404	04
0405	01
0406	01
0407	03
