paper_id	area_id
0036	12
0037	08
0038	01
0039	07
0040	14
0041	11
0042	14
0043	02
0044	02
0046	11
0050	11
0051	08
0052	11
0057	05
0058	07
0059	10
0060	05
0061	09
0062	14
0063	01
0064	02
0065	02
0066	13
0067	01
0068	02
0069	12
0070	01
0071	05
0072	11
0073	07
0074	07
0075	14
0076	11
0077	09
0078	09
0080	03
0081	11
0082	06
0083	05
0084	06
0085	05
0086	09
0087	03
0088	05
0089	06
0090	08
0091	08
0092	11
0093	11
0094	09
0095	11
0096	10
0097	08
0098	06
0099	05
0100	04
0101	08
0102	04
0104	08
0105	04
0106	08
0107	09
0108	13
0109	02
0111	07
0112	05
0113	06
0114	09
0115	04
0116	12
0118	07
0119	07
0120	06
0121	14
0122	07
0123	08
0124	12
0125	04
0126	14
0127	08
0131	06
0132	09
0133	11
0134	01
0135	10
0136	03
0137	09
0138	05
0139	11
0140	11
0141	05
0142	08
0144	08
0145	01
0146	04
0147	04
0153	03
0154	07
0155	04
0156	05
0158	11
0159	08
0160	07
0161	12
0162	07
0163	03
0164	05
0165	05
0166	08
0167	08
0168	06
0169	09
0170	14
0171	07
0172	01
0173	13
0174	14
0175	12
0176	05
0177	08
0179	09
0180	09
0181	09
0182	12
0183	10
0184	04
0185	05
0186	06
0188	10
0189	10
0190	10
0191	07
0192	07
0193	12
0194	07
0195	06
0196	03
0197	05
0198	11
0199	05
0201	13
0202	05
0203	01
0204	10
0205	04
0206	02
0207	05
0208	09
0209	05
0210	04
0211	11
0212	09
0213	08
0214	14
0215	07
0216	06
0217	07
0218	06
0219	05
0220	01
0221	08
0222	13
0223	08
0224	13
0225	08
0226	08
0227	05
0228	10
0230	11
0231	05
0232	06
0233	05
0234	13
0235	10
0236	08
0237	04
0238	07
0239	14
0240	03
0241	04
0242	12
0243	07
0244	08
0245	05
0246	08
0247	13
0248	14
0249	07
0251	07
0252	10
0253	14
0254	03
0255	12
0256	07
0257	08
0258	09
0260	07
0261	08
0262	09
0263	05
0265	08
0266	04
0267	14
0268	10
0269	06
0270	04
0271	01
0272	06
0273	07
0274	08
0275	08
0276	09
0277	12
0278	14
0279	12
0280	06
0281	07
0282	14
0283	05
0284	06
0286	01
0287	12
0288	04
0289	07
0290	01
0291	09
0292	06
0293	03
0294	13
0295	02
0296	14
0297	14
0298	14
0300	03
0301	14
0302	05
0303	05
0304	04
0305	05
0306	05
0307	14
0308	03
0309	09
0310	05
0311	08
0312	14
0313	05
0314	02
0315	02
0316	06
0317	01
0318	06
0319	14
0320	11
0321	07
0322	14
0323	07
0324	07
0325	13
0326	06
0327	08
0328	03
0330	05
0331	05
0332	05
0333	04
0334	01
0335	06
0336	08
0337	10
0338	07
0339	06
0340	03
0341	08
0342	08
0343	12
0344	05
0346	12
0348	05
0349	02
0350	05
0351	09
0352	07
0353	08
0354	10
0355	06
0356	07
0357	08
0358	05
0359	14
0360	14
0361	08
0362	07
0363	07
0364	10
0365	06
0366	05
0367	07
0368	07
0369	04
0370	10
0371	14
0372	05
0373	04
0374	08
0375	14
0376	01
0378	06
0379	04
0380	10
0381	08
0382	07
0383	05
0385	10
0386	12
0387	08
0388	13
0389	05
0390	09
0391	07
0392	05
0393	05
0394	04
0395	06
0397	08
0398	03
0399	05
0401	05
0402	04
0403	09
0404	07
0406	13
0407	07
0408	12
0409	04
0410	09
0411	07
0412	01
0413	03
0414	14
0415	11
0416	07
0417	10
0418	03
0419	07
0420	06
0421	10
0422	03
0423	09
0424	05
0425	04
0426	06
0427	04
0428	05
0430	07
0431	02
0432	14
0433	07
0435	14
0436	04
0437	07
0438	14
0439	05
0440	12
0441	07
0442	07
0443	02
0444	07
0445	07
0446	14
0448	06
0449	14
0450	08
0451	05
0452	04
0453	04
0454	03
0455	05
0456	06
0457	05
0458	07
0459	07
0460	03
0461	12
0462	10
0463	03
0464	14
0465	04
0466	12
0467	05
0468	12
0469	07
0470	03
0471	08
0473	07
0474	05
0475	08
0476	08
0477	05
0478	12
0479	08
0480	09
0481	05
0482	05
0483	12
0484	14
0485	08
0486	09
0487	10
0488	05
0489	07
0490	07
0491	05
0492	09
0493	08
0494	14
0495	07
0496	08
0497	03
0498	02
0499	06
0501	05
0502	04
0503	08
0504	07
0505	07
0506	07
0507	05
0508	12
0509	08
0510	03
0511	07
0512	06
0513	06
0514	06
0515	12
0516	02
0517	05
0518	05
0519	06
0520	05
0521	06
0522	07
0523	12
0524	06
0525	14
0526	06
0527	06
0528	05
0529	08
0530	04
0531	03
0532	10
0533	10
0534	07
0535	05
0536	13
0537	06
0538	01
0539	11
0540	10
0541	06
0542	05
0543	03
0544	07
0545	08
0546	13
0547	08
0548	11
0549	08
0550	10
0551	06
0552	08
0553	07
0554	13
0555	11
0556	10
0558	05
0559	04
0560	06
0561	04
0562	01
0563	05
0564	08
0565	06
0566	09
0567	06
0568	08
0569	05
0570	03
0572	05
0573	05
0574	04
0575	05
0576	09
0577	05
0578	11
0579	08
0580	06
0582	07
0583	08
0584	10
0585	10
0586	01
0587	10
0588	09
0589	05
0591	05
0592	01
0593	01
0594	06
0595	08
0596	03
0597	12
0598	05
0599	09
0600	10
0601	10
0602	07
0603	13
0604	10
0605	04
0606	03
0607	07
0608	04
0609	08
0611	12
0612	07
0613	05
0614	09
0615	08
0616	07
0617	09
0618	04
0619	12
0620	14
0621	09
0622	03
0623	06
0625	06
0626	06
0628	14
0629	05
0630	08
0631	07
0632	04
0633	14
0634	06
0635	04
0636	06
0637	01
0638	09
0639	06
0640	07
0642	08
0643	12
0644	11
0645	07
0646	08
0647	04
0648	12
0649	06
0650	06
0651	05
0652	13
0653	03
0654	09
0655	05
0656	04
0657	05
0658	03
0659	05
0660	01
0661	03
0662	07
0663	10
0664	10
0665	09
0666	04
0667	09
0668	10
0669	06
0670	13
0671	07
0672	14
0673	01
0674	12
0675	06
0676	05
0677	07
0678	03
0679	08
0680	02
0681	09
0682	09
0683	02
0684	05
0685	07
0686	06
0687	03
0688	05
0689	12
0690	07
0691	06
0692	03
0693	10
0695	12
0696	05
0697	04
0699	11
0700	07
0701	03
0702	14
0703	04
0704	06
0705	06
0706	07
0707	04
0708	02
0709	07
0710	05
0711	03
0712	09
0714	05
0715	07
0716	05
0717	08
0718	06
0719	12
0720	08
0721	14
0722	08
0723	08
0724	04
0725	01
0726	14
0727	06
0728	05
0729	13
0730	06
0731	03
0732	05
0733	08
0734	05
0735	04
0736	08
0737	09
0738	04
0739	08
0740	05
0741	13
0742	03
0743	14
0744	03
0745	05
0746	08
0747	04
0749	07
0750	06
0751	06
0752	12
0753	14
0754	07
0755	02
0756	03
0757	09
0758	11
0759	08
0760	07
0761	04
0762	08
0763	06
0764	12
0765	05
0766	06
0767	08
0768	09
0769	05
0770	08
0771	05
0772	08
0773	12
0774	14
0775	12
0776	06
0777	04
0778	03
0779	05
0780	06
0781	06
0782	07
0783	08
0784	03
0785	12
0786	13
0787	03
0788	08
0789	11
0791	08
0792	02
0793	10
0794	14
0795	07
0796	04
0798	13
0799	06
0800	04
0801	05
0802	14
0803	01
0804	01
0805	14
0806	07
0807	10
0809	09
0810	08
0811	05
0812	07
0813	05
0814	01
0815	06
0816	07
0817	07
0818	14
0819	03
0820	07
0821	03
0822	08
0823	12
0824	05
0825	04
0826	07
0827	06
0828	02
0829	05
0830	03
0831	08
0832	05
0833	06
0834	07
0835	06
0836	07
0837	08
0838	04
0839	03
0840	05
0842	03
0843	07
0844	04
0845	07
0846	03
0847	14
0848	14
0849	04
0851	07
0852	05
0853	06
0854	04
0855	08
0856	03
0857	06
0858	07
0859	08
0860	14
0861	07
0863	09
0864	12
0865	06
0866	13
0867	14
0868	08
0869	03
0870	04
0871	14
0872	08
0873	08
0874	01
0875	08
0877	12
0879	07
0881	04
0882	06
0883	06
0884	08
0885	10
0886	06
0887	03
0888	03
0889	05
0890	03
0891	12
0892	09
0893	08
0894	03
0895	04
0896	08
0897	13
0898	09
0899	03
0900	09
0901	06
0903	12
0904	06
0905	14
0906	08
0907	09
0908	14
0909	05
0910	01
0911	08
0912	01
0913	14
0914	05
0915	03
0916	12
0917	13
0919	11
0920	08
0922	09
0923	08
0924	07
0925	13
0926	14
0927	04
0928	14
0929	07
0930	07
0931	14
0932	05
0933	14
0934	03
0935	10
0936	06
0937	14
0938	14
0939	04
0940	06
0941	01
0942	04
0943	05
0944	04
0945	12
0946	10
0947	14
0948	08
0949	06
0950	07
0951	05
0952	02
0953	02
0954	07
0956	07
0957	08
0958	05
0959	07
0961	02
0962	12
0963	14
0964	14
0965	07
0967	12
0968	07
0969	09
0970	08
0971	06
0972	11
0973	01
0974	08
0975	14
0976	02
0977	09
0978	14
0979	05
0980	06
0981	07
0982	05
0983	13
0984	06
0985	08
0986	08
0987	08
0988	06
0989	10
0990	09
0991	14
0992	06
0993	03
0994	06
0995	02
0996	05
0997	14
0998	12
0999	12
1000	05
1001	03
1002	06
1003	10
1004	11
1005	04
1006	02
1007	01
1008	04
1009	08
1010	08
1012	08
1013	02
1014	08
1015	09
1016	05
1017	02
1018	03
1019	14
1020	07
1021	05
1022	09
1023	03
1024	05
1025	14
1026	06
1027	06
1028	06
1029	11
1030	06
1031	02
1032	07
1033	02
1034	03
1035	08
1036	08
1037	11
1038	11
1039	07
1040	08
1041	11
1042	02
1043	11
1044	08
1045	06
1046	02
1047	04
1048	10
1049	12
1050	09
1051	08
1052	02
1053	06
1054	14
1056	03
1057	08
1059	14
1061	08
1062	09
1063	12
1064	08
1065	05
1066	06
1067	07
1068	12
1069	10
1070	14
1071	09
1072	08
1073	12
1074	11
1075	03
1076	07
1077	09
1079	10
1080	03
1082	05
1083	04
1084	06
1085	14
1086	09
1087	05
1088	06
1089	04
1090	08
1091	08
1092	08
1093	12
1094	04
1095	07
1096	13
1097	07
1098	07
1099	14
1100	10
1101	09
1102	01
1103	08
1104	02
1105	08
1106	12
1107	11
1108	03
1109	04
1110	04
1111	14
1113	03
1116	06
1117	06
1118	08
1119	04
1120	08
1121	08
1122	01
1123	01
1124	08
1125	04
1126	14
1128	07
1129	08
1130	06
1131	03
1132	07
1133	09
1134	14
1135	12
1136	12
1137	07
1138	12
1139	03
1140	08
1141	08
1142	02
1144	11
1145	03
1146	10
1148	10
1149	06
1150	05
1151	07
1152	12
1153	09
1154	02
1155	02
1156	05
1157	07
1158	05
1159	03
1160	08
1161	07
1162	09
1163	08
1164	08
1165	04
1166	04
1167	10
1168	08
1169	03
1170	03
1171	09
1172	14
1173	05
1174	05
1175	07
1176	08
1177	01
1178	14
1179	05
1180	04
1181	10
1182	05
1183	07
1184	08
1185	08
1186	01
1187	08
1189	08
1190	04
1191	01
1192	08
1193	07
1194	08
1195	07
1196	01
1198	04
1199	09
1200	03
1201	01
1202	04
1203	04
1204	13
1205	04
1206	04
1207	09
1208	12
1209	06
1210	05
1211	13
1212	07
1213	08
1214	04
1215	12
1216	08
1217	04
1218	13
1219	08
1220	06
1221	08
1222	07
1223	09
1224	11
1226	05
1227	05
1228	04
1229	08
1230	10
1231	08
1232	06
1233	12
1234	14
1235	14
1236	11
1237	07
1238	04
1239	05
1240	11
1241	07
1242	12
1243	08
1244	05
1245	05
1246	06
1247	08
1248	10
1249	04
1250	08
1251	09
1252	05
1254	06
1255	08
1256	01
1257	14
1258	12
1259	08
1262	07
1263	14
1264	09
1265	06
1267	11
1269	14
1270	08
1271	05
1272	08
1273	14
1274	02
1275	04
1276	14
1278	08
1279	05
1280	14
1281	09
1282	08
1283	07
1284	04
1285	07
1286	03
1287	06
1288	09
1289	12
1290	09
1291	06
1292	07
1293	08
1294	04
1295	06
1296	07
1298	04
1299	11
1300	08
1301	07
1302	08
1303	09
1304	09
1306	04
1307	12
1309	05
1311	03
1312	04
1313	09
1314	04
1315	08
1316	08
1317	07
1318	05
1319	05
1320	09
1321	10
1323	06
1324	12
1325	06
1326	12
1327	06
1328	12
1329	05
1330	01
1331	07
1332	14
1333	08
1334	14
1335	14
1336	03
1337	09
1338	08
1339	12
1340	04
1341	06
1342	08
1343	05
1344	05
1345	02
1346	03
1347	14
1348	07
1349	08
1350	04
1351	03
1352	04
1353	08
1354	14
1355	01
1356	07
1357	02
1358	12
1359	02
1360	03
1361	03
1362	09
1363	02
1364	06
1365	06
1366	11
1367	03
1368	08
1369	07
1370	06
1371	05
1372	07
1374	13
1375	07
1376	06
1377	14
1378	09
1379	04
1380	05
1381	14
1382	12
1383	05
1384	08
1385	01
1386	01
1387	04
1388	08
1389	05
1390	14
1391	11
1392	12
1393	14
1394	12
1395	05
1397	11
1398	02
1399	02
1400	07
1401	06
1402	04
1403	13
1404	04
1405	07
1406	01
1407	10
1408	05
1409	05
1410	13
1411	07
1412	03
1413	11
1414	02
1415	14
1418	05
1419	11
1420	07
1421	14
1422	14
1423	05
1424	07
1425	12
1426	05
1427	13
1428	10
1429	06
1430	05
1431	05
1432	09
1433	06
1434	06
1435	14
1436	05
1437	09
1438	14
1439	10
1440	08
1441	06
1442	09
1443	02
1444	08
1445	06
1446	14
1447	05
1448	14
1449	14
1450	09
1453	10
1454	02
1455	13
1456	02
1457	08
1459	10
1460	07
1461	13
1462	03
1463	14
1464	11
1465	01
1466	12
1467	07
1468	12
1469	09
1470	04
1472	06
1473	10
1475	08
1476	01
1477	02
1478	05
1479	04
1480	02
1481	01
1482	05
1483	08
1484	03
1485	11
1487	12
1488	04
1489	04
1490	06
1491	04
1492	07
1495	06
1497	08
1498	04
1499	03
1500	01
1501	04
1502	14
1504	14
1505	11
1506	07
1507	03
1508	07
1509	10
1510	08
1511	06
1512	08
1513	04
1514	07
1515	10
1516	09
1517	09
1518	13
1519	07
1520	07
1521	14
1523	07
1524	04
1525	08
1526	02
1528	07
1529	04
1530	14
1532	06
1533	08
1534	05
1535	14
1537	04
1538	02
1539	04
1540	12
1541	13
1542	13
1543	14
1544	02
1545	11
1547	06
1548	06
1549	05
1550	08
1551	10
1552	07
1553	09
1554	04
1556	08
1557	04
1558	04
1559	10
1560	07
1561	07
1562	06
1564	05
1565	04
1566	11
1567	11
1568	07
1569	14
1570	12
1571	07
1572	10
1574	13
1575	06
1578	06
1579	05
1580	07
1581	05
1582	12
1583	09
1584	07
1585	13
1588	13
1589	03
1591	03
1592	10
1593	01
1594	06
1595	05
1596	04
1597	04
1598	05
1599	04
1600	03
1601	08
1602	07
1603	04
1604	01
1605	05
1606	11
1607	14
1608	07
1609	08
1610	05
1611	08
1613	08
1614	05
1615	07
1616	09
1617	05
1618	11
1619	02
1620	08
1621	05
1622	07
1623	13
1624	12
1625	01
1626	05
1627	13
1628	07
1629	09
1630	08
1631	03
1632	08
1633	09
1635	10
1636	06
1637	11
1638	09
1639	07
1640	08
1641	06
1642	06
1643	07
1644	05
1645	07
1646	09
1648	04
1649	06
1650	11
1651	02
1652	12
1653	13
1654	02
1655	10
1656	13
1657	04
1658	07
1659	04
1660	05
1661	03
1662	01
1663	09
1664	05
1665	09
1666	08
1667	12
1668	03
1669	13
1670	13
1671	07
1672	09
1673	07
1674	12
1675	12
1676	02
1678	13
1679	13
1680	01
1681	10
1682	08
1683	11
1684	05
1685	12
1686	12
1688	03
1689	07
1691	07
1692	05
1694	07
1695	05
1696	05
1697	02
1698	05
1699	05
1700	04
1701	05
1702	04
1703	14
1704	02
1705	12
1706	04
1707	14
1708	05
1709	14
1711	14
1712	05
1713	01
1714	05
1716	12
1717	11
1718	12
1719	08
1720	06
1721	14
1722	01
1723	05
1725	04
1726	07
1727	07
1728	11
1729	05
1730	07
1731	03
1732	01
1734	13
1736	07
1737	06
1738	05
1740	11
1741	13
1742	05
1743	03
1744	13
1746	04
1747	06
1748	13
1749	14
1750	03
1752	04
1753	05
1754	07
1755	02
1756	05
1757	02
1758	03
1759	13
1760	11
1761	04
1762	12
1763	09
1764	02
1765	12
1766	05
1767	14
1768	07
1769	14
1770	07
1771	14
1772	02
1773	04
1775	04
1776	14
1777	05
1778	12
1779	07
1780	04
1781	02
1783	05
1784	13
1785	06
1786	10
1788	07
1789	02
1790	04
1791	11
1792	05
1795	06
1796	13
1797	04
1798	06
1799	11
1800	08
1801	13
1802	08
1803	01
1804	06
1805	13
1806	10
1807	12
1808	05
1809	08
1810	08
1811	01
1813	14
1815	14
1816	05
1817	05
1818	01
1819	13
1820	04
1822	02
1823	05
1824	01
1827	10
1828	12
1832	03
1834	03
1835	03
1836	14
1837	02
1838	08
1839	14
1841	09
1842	06
1843	07
1844	09
1845	09
1846	02
1847	08
1848	06
1849	11
1850	14
1851	03
1852	03
1853	14
1854	01
1857	07
1858	02
1859	11
1860	07
1861	05
1862	14
1864	02
1865	04
1866	03
1867	09
1868	13
1869	01
1870	07
1871	03
1872	03
1873	14
1874	14
1875	03
1876	02
1877	14
1878	12
1879	02
1880	02
1881	14
1882	14
1883	05
1884	03
1885	11
1886	01
1887	13
1888	04
1889	12
1890	06
1891	13
1892	03
1893	12
1894	11
1895	01
1896	14
1897	01
1898	11
1899	10
1900	02
1901	06
1902	06
1903	02
1904	05
1905	07
1906	11
1907	08
1909	08
1910	06
1912	09
1913	09
1914	03
1915	13
1916	14
1917	08
1918	01
1919	14
1920	07
1921	13
1922	01
1923	03
1924	14
1925	07
1926	13
1927	07
1928	04
1929	11
1930	11
1931	01
1933	01
1934	13
1935	14
1936	08
1937	04
1938	05
1939	06
1940	06
1941	09
1942	04
1943	05
1944	07
1945	05
1946	14
1947	11
1948	02
1949	14
1950	07
1951	11
1952	14
1953	05
1954	01
1955	08
1956	03
1957	07
1959	11
1960	01
1961	13
1962	11
1963	05
1964	12
1965	05
1966	14
1967	01
1968	05
1969	13
1971	04
1972	05
1974	04
1975	08
1977	11
1978	07
1979	12
1980	12
1981	09
1982	04
1983	11
1985	02
1986	04
1987	14
1988	01
1989	04
1990	14
1991	12
1992	14
1994	09
1996	07
1997	14
1998	13
1999	03
2001	08
2002	14
2003	08
2004	12
2005	08
2006	03
2007	04
2008	05
2009	03
2010	14
2011	05
2012	06
2013	07
2014	07
2015	05
2016	13
2017	13
2018	11
2020	02
2021	14
2022	11
2024	03
2025	08
2026	13
2027	01
2028	04
2029	08
2031	04
2032	10
2033	08
2034	06
2036	04
2037	09
2038	03
2039	04
2040	05
2041	14
2042	03
2043	08
2044	10
2045	09
2046	01
2047	14
2048	04
2049	02
2050	12
2051	09
2052	04
2053	13
2054	08
2055	06
2056	07
2057	01
2058	13
2059	01
2060	03
2061	03
2062	07
2064	07
2065	09
2066	10
2067	02
2068	07
2069	14
2070	03
2071	09
2072	07
2074	13
2075	08
2076	14
2077	01
2078	12
2079	14
2080	07
2081	07
2082	14
2083	08
2084	10
2086	14
2087	01
2088	10
2089	05
2090	07
2091	01
2092	10
2093	13
2094	13
2096	01
2098	14
2099	14
2100	14
2101	14
2102	07
2103	01
2105	04
2106	03
2107	03
2108	14
2109	14
2111	03
2113	08
2114	12
2115	05
2116	02
2117	05
2118	08
2120	05
2121	14
2122	08
2123	12
2124	08
2127	09
2128	09
2131	05
2133	11
2134	02
2135	13
2136	08
2137	08
2138	06
2140	05
2141	12
2142	12
2143	07
2144	14
2146	14
2147	09
2148	07
2150	12
2151	11
2152	01
2153	08
2154	01
2155	03
2156	07
2157	06
2158	07
2160	05
2161	12
2162	05
2164	12
2165	14
2166	08
2168	13
2169	08
2170	03
2172	12
2173	07
2174	12
2175	08
2177	06
2178	03
2179	07
2180	10
2181	13
2182	09
2183	09
2184	09
2185	14
2186	08
2187	02
2188	02
2190	05
2191	13
2192	08
2193	05
2194	14
2197	07
2198	03
2199	14
2200	02
2201	12
2202	07
2203	13
2204	02
2205	08
2206	04
2207	08
2208	10
2209	06
2210	08
2211	05
2212	05
2213	03
2214	02
2215	08
2216	05
2217	14
2218	03
2219	10
2220	06
2221	05
2222	12
2223	14
2224	07
2225	12
2226	07
2227	14
2228	09
2229	05
2230	12
2232	04
2233	01
2234	11
2235	09
2236	14
2237	11
2238	11
2240	11
2242	07
2243	07
2244	04
2245	05
2246	08
2247	01
2248	14
2249	14
2250	12
2251	14
2252	12
2254	04
2255	14
2256	01
2257	08
2258	08
2259	04
2260	14
2261	11
2262	10
2263	05
2264	03
2265	08
2266	12
2267	08
2270	07
2271	05
2272	10
2273	09
2274	08
2275	05
2279	12
2280	08
2282	03
2283	01
2284	14
2286	06
2287	14
2288	05
2289	04
2290	08
2291	12
2292	09
2293	07
2294	06
2295	07
2296	08
2297	05
2298	07
2299	06
2300	11
2301	04
2302	06
2303	07
2305	06
2307	03
2308	08
2309	14
2310	04
2312	06
2313	07
2314	11
2315	02
2316	01
2317	14
2319	08
2321	08
2322	14
2323	14
2324	04
2325	03
2326	07
2327	04
2328	05
2329	08
2330	07
2332	11
2333	14
2334	11
2335	04
2336	07
2337	02
2338	02
2339	12
2341	11
2342	05
2343	07
2344	09
2346	08
2347	08
2349	10
2351	12
2352	02
2353	05
2354	08
2355	09
2357	12
2358	04
2359	08
2362	12
2363	12
2365	07
2367	14
2368	04
2369	05
2371	10
2374	08
2375	08
2376	12
2378	14
2379	07
2381	01
2383	07
2384	05
2385	10
2386	07
2389	08
2390	07
2391	12
2392	14
2394	11
2395	12
2397	04
2398	05
2399	06
2400	08
2401	04
2403	07
2404	07
2405	11
2406	08
2407	07
2408	04
2409	06
2410	05
2411	14
2412	09
2413	05
2414	07
2415	07
2416	05
2417	08
2418	06
2419	04
2420	04
2421	13
2423	05
2425	05
2428	09
2429	09
2430	11
2434	12
2435	11
2436	06
2437	06
2438	07
2439	04
2440	11
2442	04
2443	11
2444	03
2445	11
2446	14
2448	11
2449	09
2450	11
2451	05
2453	07
2455	02
2456	09
2457	03
2459	14
2462	06
2463	08
2464	03
2465	03
2466	05
2467	13
2468	09
2469	07
2470	08
2471	05
2473	12
2474	13
2475	11
2477	08
2478	13
2479	09
2480	08
2481	13
2482	13
2483	05
2484	12
2486	14
2487	05
2488	05
2492	04
2493	05
2494	05
2495	12
2498	03
2499	08
2501	05
2502	09
2503	09
2504	10
2505	08
2506	12
2507	05
2508	08
2509	05
2510	03
2512	04
2513	11
2514	07
2515	08
2517	07
2518	07
2519	07
2520	05
2521	08
2522	09
2523	09
